District;species;speciesKey;aantal km² in VL;aantal km² in district;aandeel km² in district;% in district;aandeel km² hokken van district;% van district
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Hydrocotyle ranunculoides;7978544;537;12;0,0223463687150838;2,2;0,0902255639097744;9,02
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Impatiens capensis;2891774;56;19;0,339285714285714;33,9;0,142857142857143;14,29
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Impatiens glandulifera;2891770;3707;64;0,017264634475317;1,7;0,481203007518797;48,12
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Koenigia polystachya;8848208;42;1;0,0238095238095238;2,4;0,0075187969924812;0,75
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Laburnum anagyroides;5356345;198;3;0,0151515151515152;1,5;0,0225563909774436;2,26
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Lagarosiphon major;2865565;34;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Lemna minuta;2867614;883;11;0,0124575311438279;1,2;0,0827067669172932;8,27
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Lemna turionifera;2867631;103;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Hydrocharis laevigata;11055820;2;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Ludwigia grandiflora;5421039;476;26;0,0546218487394958;5,5;0,195488721804511;19,55
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Ludwigia peploides;5420991;18;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Mahonia aquifolium;3033865;1917;46;0,0239958268127282;2,4;0,345864661654135;34,59
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Myriophyllum aquaticum;5361785;479;6;0,0125260960334029;1,3;0,0451127819548872;4,51
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Myriophyllum heterophyllum;5361762;67;1;0,0149253731343284;1,5;0,0075187969924812;0,75
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Myriophyllum rubricaule;11742641;16;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Parthenocissus inserta;3039203;423;14;0,033096926713948;3,3;0,105263157894737;10,53
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Parthenocissus quinquefolia;3039194;156;3;0,0192307692307692;1,9;0,0225563909774436;2,26
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Parthenocissus tricuspidata;3039209;304;10;0,0328947368421053;3,3;0,075187969924812;7,52
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Pistia stratiotes;2870583;43;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Prunus laurocerasus;3021496;2255;35;0,0155210643015521;1,6;0,263157894736842;26,32
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Prunus serotina;3021850;6032;96;0,0159151193633952;1,6;0,721804511278195;72,18
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Reynoutria japonica;2889173;5136;99;0,0192757009345794;1,9;0,744360902255639;74,44
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Reynoutria sachalinensis;2889088;129;2;0,0155038759689922;1,6;0,0150375939849624;1,5
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Reynoutria bohemica;4038485;140;2;0,0142857142857143;1,4;0,0150375939849624;1,5
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Rhus typhina;3190538;742;21;0,0283018867924528;2,8;0,157894736842105;15,79
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Robinia pseudoacacia;5352251;4017;66;0,0164301717699776;1,6;0,496240601503759;49,62
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Rosa rugosa;3003979;1761;42;0,0238500851788756;2,4;0,315789473684211;31,58
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Rubus armeniacus;2996525;227;4;0,0176211453744493;1,8;0,0300751879699248;3,01
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Rudbeckia laciniata;3114229;72;2;0,0277777777777778;2,8;0,0150375939849624;1,5
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Solidago canadensis;5389029;948;25;0,0263713080168776;2,6;0,18796992481203;18,8
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Solidago gigantea;5389017;3240;64;0,0197530864197531;2;0,481203007518797;48,12
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Spiraea alba;3026585;21;1;0,0476190476190476;4,8;0,0075187969924812;0,75
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Spiraea douglasii;3027159;265;6;0,0226415094339623;2,3;0,0451127819548872;4,51
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Spiraea salicifolia;3026454;9;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Spiraea tomentosa;3026819;21;0;0;0;0;0
aZS - District 6 (Kanaal Leuven-Dijle, Netekanaal);Spiraea billardii;7889822;23;0;0;0;0;0
aZS - District 3 (Netes);Acer negundo;3189866;555;9;0,0162162162162162;1,6;0,0416666666666667;4,17
aZS - District 3 (Netes);Ailanthus altissima;3190653;633;10;0,0157977883096366;1,6;0,0462962962962963;4,63
aZS - District 3 (Netes);Aponogeton distachyos;5328593;27;0;0;0;0;0
aZS - District 3 (Netes);Arundo donax;2703041;5;0;0;0;0;0
aZS - District 3 (Netes);Asclepias syriaca;3170247;30;1;0,0333333333333333;3,3;0,00462962962962963;0,46
aZS - District 3 (Netes);Azolla filiculoides;2650107;264;1;0,00378787878787879;0,4;0,00462962962962963;0,46
aZS - District 3 (Netes);Baccharis halimifolia;3129663;130;0;0;0;0;0
aZS - District 3 (Netes);Cabomba caroliniana;2882443;11;0;0;0;0;0
aZS - District 3 (Netes);Cotoneaster horizontalis;3025617;437;1;0,0022883295194508;0,2;0,00462962962962963;0,46
aZS - District 3 (Netes);Elodea densa;5329263;16;0;0;0;0;0
aZS - District 3 (Netes);Pontederia crassipes;2765942;18;0;0;0;0;0
aZS - District 3 (Netes);Elaeagnus angustifolia;3039269;179;1;0,00558659217877095;0,6;0,00462962962962963;0,46
aZS - District 3 (Netes);Elodea canadensis;2865448;64;3;0,046875;4,7;0,0138888888888889;1,39
aZS - District 3 (Netes);Elodea nuttallii;5329212;591;12;0,0203045685279188;2;0,0555555555555556;5,56
aZS - District 3 (Netes);Fallopia baldschuanica;5334351;356;5;0,0140449438202247;1,4;0,0231481481481481;2,31
aZS - District 3 (Netes);Fraxinus pennsylvanica;3172348;46;1;0,0217391304347826;2,2;0,00462962962962963;0,46
aZS - District 3 (Netes);Helianthus tuberosus;3119175;300;5;0,0166666666666667;1,7;0,0231481481481481;2,31
aZS - District 3 (Netes);Helianthus laetiflorus;3119181;44;0;0;0;0;0
aZS - District 3 (Netes);Heracleum mantegazzianum;3034825;2812;58;0,0206258890469417;2,1;0,268518518518519;26,85
aZS - District 3 (Netes);Hydrocotyle ranunculoides;7978544;537;14;0,0260707635009311;2,6;0,0648148148148148;6,48
aZS - District 3 (Netes);Impatiens capensis;2891774;56;21;0,375;37,5;0,0972222222222222;9,72
aZS - District 3 (Netes);Impatiens glandulifera;2891770;3707;126;0,0339897491232803;3,4;0,583333333333333;58,33
aZS - District 3 (Netes);Koenigia polystachya;8848208;42;1;0,0238095238095238;2,4;0,00462962962962963;0,46
aZS - District 3 (Netes);Laburnum anagyroides;5356345;198;1;0,00505050505050505;0,5;0,00462962962962963;0,46
aZS - District 3 (Netes);Lagarosiphon major;2865565;34;0;0;0;0;0
aZS - District 3 (Netes);Lemna minuta;2867614;883;17;0,0192525481313703;1,9;0,0787037037037037;7,87
aZS - District 3 (Netes);Lemna turionifera;2867631;103;0;0;0;0;0
aZS - District 3 (Netes);Hydrocharis laevigata;11055820;2;0;0;0;0;0
aZS - District 3 (Netes);Ludwigia grandiflora;5421039;476;52;0,109243697478992;10,9;0,240740740740741;24,07
aZS - District 3 (Netes);Ludwigia peploides;5420991;18;2;0,111111111111111;11,1;0,00925925925925926;0,93
aZS - District 3 (Netes);Mahonia aquifolium;3033865;1917;44;0,0229525299947835;2,3;0,203703703703704;20,37
aZS - District 3 (Netes);Myriophyllum aquaticum;5361785;479;31;0,0647181628392484;6,5;0,143518518518519;14,35
aZS - District 3 (Netes);Myriophyllum heterophyllum;5361762;67;0;0;0;0;0
aZS - District 3 (Netes);Myriophyllum rubricaule;11742641;16;0;0;0;0;0
aZS - District 3 (Netes);Parthenocissus inserta;3039203;423;5;0,0118203309692671;1,2;0,0231481481481481;2,31
aZS - District 3 (Netes);Parthenocissus quinquefolia;3039194;156;4;0,0256410256410256;2,6;0,0185185185185185;1,85
aZS - District 3 (Netes);Parthenocissus tricuspidata;3039209;304;5;0,0164473684210526;1,6;0,0231481481481481;2,31
aZS - District 3 (Netes);Pistia stratiotes;2870583;43;0;0;0;0;0
aZS - District 3 (Netes);Prunus laurocerasus;3021496;2255;52;0,023059866962306;2,3;0,240740740740741;24,07
aZS - District 3 (Netes);Prunus serotina;3021850;6032;154;0,0255305039787798;2,6;0,712962962962963;71,3
aZS - District 3 (Netes);Reynoutria japonica;2889173;5136;141;0,0274532710280374;2,7;0,652777777777778;65,28
aZS - District 3 (Netes);Reynoutria sachalinensis;2889088;129;4;0,0310077519379845;3,1;0,0185185185185185;1,85
aZS - District 3 (Netes);Reynoutria bohemica;4038485;140;1;0,00714285714285714;0,7;0,00462962962962963;0,46
aZS - District 3 (Netes);Rhus typhina;3190538;742;15;0,0202156334231806;2;0,0694444444444444;6,94
aZS - District 3 (Netes);Robinia pseudoacacia;5352251;4017;94;0,0234005476723923;2,3;0,435185185185185;43,52
aZS - District 3 (Netes);Rosa rugosa;3003979;1761;47;0,0266893810335037;2,7;0,217592592592593;21,76
aZS - District 3 (Netes);Rubus armeniacus;2996525;227;3;0,013215859030837;1,3;0,0138888888888889;1,39
aZS - District 3 (Netes);Rudbeckia laciniata;3114229;72;27;0,375;37,5;0,125;12,5
aZS - District 3 (Netes);Solidago canadensis;5389029;948;27;0,0284810126582278;2,8;0,125;12,5
aZS - District 3 (Netes);Solidago gigantea;5389017;3240;88;0,0271604938271605;2,7;0,407407407407407;40,74
aZS - District 3 (Netes);Spiraea alba;3026585;21;1;0,0476190476190476;4,8;0,00462962962962963;0,46
aZS - District 3 (Netes);Spiraea douglasii;3027159;265;6;0,0226415094339623;2,3;0,0277777777777778;2,78
aZS - District 3 (Netes);Spiraea salicifolia;3026454;9;0;0;0;0;0
aZS - District 3 (Netes);Spiraea tomentosa;3026819;21;0;0;0;0;0
aZS - District 3 (Netes);Spiraea billardii;7889822;23;0;0;0;0;0
DS_District 4;Acer negundo;3189866;555;10;0,018018018018018;1,8;0,0383141762452107;3,83
DS_District 4;Ailanthus altissima;3190653;633;6;0,00947867298578199;0,9;0,0229885057471264;2,3
DS_District 4;Aponogeton distachyos;5328593;27;0;0;0;0;0
DS_District 4;Arundo donax;2703041;5;0;0;0;0;0
DS_District 4;Asclepias syriaca;3170247;30;1;0,0333333333333333;3,3;0,00383141762452107;0,38
DS_District 4;Azolla filiculoides;2650107;264;21;0,0795454545454545;8;0,0804597701149425;8,05
DS_District 4;Baccharis halimifolia;3129663;130;0;0;0;0;0
DS_District 4;Cabomba caroliniana;2882443;11;0;0;0;0;0
DS_District 4;Cotoneaster horizontalis;3025617;437;0;0;0;0;0
DS_District 4;Elodea densa;5329263;16;1;0,0625;6,2;0,00383141762452107;0,38
DS_District 4;Pontederia crassipes;2765942;18;4;0,222222222222222;22,2;0,0153256704980843;1,53
DS_District 4;Elaeagnus angustifolia;3039269;179;1;0,00558659217877095;0,6;0,00383141762452107;0,38
DS_District 4;Elodea canadensis;2865448;64;5;0,078125;7,8;0,0191570881226054;1,92
DS_District 4;Elodea nuttallii;5329212;591;24;0,0406091370558376;4,1;0,0919540229885057;9,2
DS_District 4;Fallopia baldschuanica;5334351;356;4;0,0112359550561798;1,1;0,0153256704980843;1,53
DS_District 4;Fraxinus pennsylvanica;3172348;46;0;0;0;0;0
DS_District 4;Helianthus tuberosus;3119175;300;2;0,00666666666666667;0,7;0,00766283524904215;0,77
DS_District 4;Helianthus laetiflorus;3119181;44;1;0,0227272727272727;2,3;0,00383141762452107;0,38
DS_District 4;Heracleum mantegazzianum;3034825;2812;31;0,0110241820768137;1,1;0,118773946360153;11,88
DS_District 4;Hydrocotyle ranunculoides;7978544;537;5;0,00931098696461825;0,9;0,0191570881226054;1,92
DS_District 4;Impatiens capensis;2891774;56;0;0;0;0;0
DS_District 4;Impatiens glandulifera;2891770;3707;59;0,0159158349069328;1,6;0,226053639846743;22,61
DS_District 4;Koenigia polystachya;8848208;42;1;0,0238095238095238;2,4;0,00383141762452107;0,38
DS_District 4;Laburnum anagyroides;5356345;198;2;0,0101010101010101;1;0,00766283524904215;0,77
DS_District 4;Lagarosiphon major;2865565;34;0;0;0;0;0
DS_District 4;Lemna minuta;2867614;883;33;0,0373725934314836;3,7;0,126436781609195;12,64
DS_District 4;Lemna turionifera;2867631;103;0;0;0;0;0
DS_District 4;Hydrocharis laevigata;11055820;2;0;0;0;0;0
DS_District 4;Ludwigia grandiflora;5421039;476;26;0,0546218487394958;5,5;0,0996168582375479;9,96
DS_District 4;Ludwigia peploides;5420991;18;0;0;0;0;0
DS_District 4;Mahonia aquifolium;3033865;1917;27;0,0140845070422535;1,4;0,103448275862069;10,34
DS_District 4;Myriophyllum aquaticum;5361785;479;16;0,0334029227557411;3,3;0,0613026819923372;6,13
DS_District 4;Myriophyllum heterophyllum;5361762;67;4;0,0597014925373134;6;0,0153256704980843;1,53
DS_District 4;Myriophyllum rubricaule;11742641;16;0;0;0;0;0
DS_District 4;Parthenocissus inserta;3039203;423;9;0,0212765957446809;2,1;0,0344827586206897;3,45
DS_District 4;Parthenocissus quinquefolia;3039194;156;6;0,0384615384615385;3,8;0,0229885057471264;2,3
DS_District 4;Parthenocissus tricuspidata;3039209;304;7;0,0230263157894737;2,3;0,0268199233716475;2,68
DS_District 4;Pistia stratiotes;2870583;43;9;0,209302325581395;20,9;0,0344827586206897;3,45
DS_District 4;Prunus laurocerasus;3021496;2255;24;0,0106430155210643;1,1;0,0919540229885057;9,2
DS_District 4;Prunus serotina;3021850;6032;186;0,0308355437665782;3,1;0,71264367816092;71,26
DS_District 4;Reynoutria japonica;2889173;5136;132;0,0257009345794393;2,6;0,505747126436782;50,57
DS_District 4;Reynoutria sachalinensis;2889088;129;4;0,0310077519379845;3,1;0,0153256704980843;1,53
DS_District 4;Reynoutria bohemica;4038485;140;2;0,0142857142857143;1,4;0,00766283524904215;0,77
DS_District 4;Rhus typhina;3190538;742;26;0,0350404312668464;3,5;0,0996168582375479;9,96
DS_District 4;Robinia pseudoacacia;5352251;4017;114;0,0283793876026886;2,8;0,436781609195402;43,68
DS_District 4;Rosa rugosa;3003979;1761;39;0,0221465076660988;2,2;0,149425287356322;14,94
DS_District 4;Rubus armeniacus;2996525;227;4;0,0176211453744493;1,8;0,0153256704980843;1,53
DS_District 4;Rudbeckia laciniata;3114229;72;0;0;0;0;0
DS_District 4;Solidago canadensis;5389029;948;20;0,0210970464135021;2,1;0,0766283524904215;7,66
DS_District 4;Solidago gigantea;5389017;3240;50;0,0154320987654321;1,5;0,191570881226054;19,16
DS_District 4;Spiraea alba;3026585;21;0;0;0;0;0
DS_District 4;Spiraea douglasii;3027159;265;9;0,0339622641509434;3,4;0,0344827586206897;3,45
DS_District 4;Spiraea salicifolia;3026454;9;0;0;0;0;0
DS_District 4;Spiraea tomentosa;3026819;21;0;0;0;0;0
DS_District 4;Spiraea billardii;7889822;23;0;0;0;0;0
DS_District 2;Acer negundo;3189866;555;47;0,0846846846846847;8,5;0,135057471264368;13,51
DS_District 2;Ailanthus altissima;3190653;633;15;0,023696682464455;2,4;0,0431034482758621;4,31
DS_District 2;Aponogeton distachyos;5328593;27;0;0;0;0;0
DS_District 2;Arundo donax;2703041;5;0;0;0;0;0
DS_District 2;Asclepias syriaca;3170247;30;1;0,0333333333333333;3,3;0,0028735632183908;0,29
DS_District 2;Azolla filiculoides;2650107;264;1;0,00378787878787879;0,4;0,0028735632183908;0,29
DS_District 2;Baccharis halimifolia;3129663;130;2;0,0153846153846154;1,5;0,00574712643678161;0,57
DS_District 2;Cabomba caroliniana;2882443;11;5;0,454545454545455;45,5;0,014367816091954;1,44
DS_District 2;Cotoneaster horizontalis;3025617;437;10;0,022883295194508;2,3;0,028735632183908;2,87
DS_District 2;Elodea densa;5329263;16;3;0,1875;18,8;0,00862068965517241;0,86
DS_District 2;Pontederia crassipes;2765942;18;2;0,111111111111111;11,1;0,00574712643678161;0,57
DS_District 2;Elaeagnus angustifolia;3039269;179;1;0,00558659217877095;0,6;0,0028735632183908;0,29
DS_District 2;Elodea canadensis;2865448;64;8;0,125;12,5;0,0229885057471264;2,3
DS_District 2;Elodea nuttallii;5329212;591;73;0,123519458544839;12,4;0,209770114942529;20,98
DS_District 2;Fallopia baldschuanica;5334351;356;12;0,0337078651685393;3,4;0,0344827586206897;3,45
DS_District 2;Fraxinus pennsylvanica;3172348;46;1;0,0217391304347826;2,2;0,0028735632183908;0,29
DS_District 2;Helianthus tuberosus;3119175;300;71;0,236666666666667;23,7;0,204022988505747;20,4
DS_District 2;Helianthus laetiflorus;3119181;44;3;0,0681818181818182;6,8;0,00862068965517241;0,86
DS_District 2;Heracleum mantegazzianum;3034825;2812;62;0,0220483641536273;2,2;0,17816091954023;17,82
DS_District 2;Hydrocotyle ranunculoides;7978544;537;23;0,042830540037244;4,3;0,0660919540229885;6,61
DS_District 2;Impatiens capensis;2891774;56;0;0;0;0;0
DS_District 2;Impatiens glandulifera;2891770;3707;115;0,0310223900728352;3,1;0,330459770114943;33,05
DS_District 2;Koenigia polystachya;8848208;42;5;0,119047619047619;11,9;0,014367816091954;1,44
DS_District 2;Laburnum anagyroides;5356345;198;1;0,00505050505050505;0,5;0,0028735632183908;0,29
DS_District 2;Lagarosiphon major;2865565;34;0;0;0;0;0
DS_District 2;Lemna minuta;2867614;883;32;0,0362400906002265;3,6;0,0919540229885057;9,2
DS_District 2;Lemna turionifera;2867631;103;7;0,0679611650485437;6,8;0,0201149425287356;2,01
DS_District 2;Hydrocharis laevigata;11055820;2;0;0;0;0;0
DS_District 2;Ludwigia grandiflora;5421039;476;13;0,0273109243697479;2,7;0,0373563218390805;3,74
DS_District 2;Ludwigia peploides;5420991;18;0;0;0;0;0
DS_District 2;Mahonia aquifolium;3033865;1917;53;0,0276473656755347;2,8;0,152298850574713;15,23
DS_District 2;Myriophyllum aquaticum;5361785;479;4;0,00835073068893528;0,8;0,0114942528735632;1,15
DS_District 2;Myriophyllum heterophyllum;5361762;67;1;0,0149253731343284;1,5;0,0028735632183908;0,29
DS_District 2;Myriophyllum rubricaule;11742641;16;1;0,0625;6,2;0,0028735632183908;0,29
DS_District 2;Parthenocissus inserta;3039203;423;17;0,0401891252955083;4;0,0488505747126437;4,89
DS_District 2;Parthenocissus quinquefolia;3039194;156;8;0,0512820512820513;5,1;0,0229885057471264;2,3
DS_District 2;Parthenocissus tricuspidata;3039209;304;5;0,0164473684210526;1,6;0,014367816091954;1,44
DS_District 2;Pistia stratiotes;2870583;43;2;0,0465116279069767;4,7;0,00574712643678161;0,57
DS_District 2;Prunus laurocerasus;3021496;2255;51;0,0226164079822616;2,3;0,146551724137931;14,66
DS_District 2;Prunus serotina;3021850;6032;213;0,0353116710875332;3,5;0,612068965517241;61,21
DS_District 2;Reynoutria japonica;2889173;5136;156;0,0303738317757009;3;0,448275862068966;44,83
DS_District 2;Reynoutria sachalinensis;2889088;129;11;0,0852713178294574;8,5;0,0316091954022989;3,16
DS_District 2;Reynoutria bohemica;4038485;140;7;0,05;5;0,0201149425287356;2,01
DS_District 2;Rhus typhina;3190538;742;24;0,032345013477089;3,2;0,0689655172413793;6,9
DS_District 2;Robinia pseudoacacia;5352251;4017;132;0,0328603435399552;3,3;0,379310344827586;37,93
DS_District 2;Rosa rugosa;3003979;1761;50;0,0283929585462805;2,8;0,14367816091954;14,37
DS_District 2;Rubus armeniacus;2996525;227;3;0,013215859030837;1,3;0,00862068965517241;0,86
DS_District 2;Rudbeckia laciniata;3114229;72;2;0,0277777777777778;2,8;0,00574712643678161;0,57
DS_District 2;Solidago canadensis;5389029;948;33;0,0348101265822785;3,5;0,0948275862068965;9,48
DS_District 2;Solidago gigantea;5389017;3240;103;0,0317901234567901;3,2;0,295977011494253;29,6
DS_District 2;Spiraea alba;3026585;21;1;0,0476190476190476;4,8;0,0028735632183908;0,29
DS_District 2;Spiraea douglasii;3027159;265;12;0,0452830188679245;4,5;0,0344827586206897;3,45
DS_District 2;Spiraea salicifolia;3026454;9;1;0,111111111111111;11,1;0,0028735632183908;0,29
DS_District 2;Spiraea tomentosa;3026819;21;0;0;0;0;0
DS_District 2;Spiraea billardii;7889822;23;0;0;0;0;0
DS_District 1;Acer negundo;3189866;555;18;0,0324324324324324;3,2;0,125;12,5
DS_District 1;Ailanthus altissima;3190653;633;14;0,0221169036334913;2,2;0,0972222222222222;9,72
DS_District 1;Aponogeton distachyos;5328593;27;0;0;0;0;0
DS_District 1;Arundo donax;2703041;5;0;0;0;0;0
DS_District 1;Asclepias syriaca;3170247;30;0;0;0;0;0
DS_District 1;Azolla filiculoides;2650107;264;3;0,0113636363636364;1,1;0,0208333333333333;2,08
DS_District 1;Baccharis halimifolia;3129663;130;0;0;0;0;0
DS_District 1;Cabomba caroliniana;2882443;11;4;0,363636363636364;36,4;0,0277777777777778;2,78
DS_District 1;Cotoneaster horizontalis;3025617;437;11;0,0251716247139588;2,5;0,0763888888888889;7,64
DS_District 1;Elodea densa;5329263;16;1;0,0625;6,2;0,00694444444444444;0,69
DS_District 1;Pontederia crassipes;2765942;18;0;0;0;0;0
DS_District 1;Elaeagnus angustifolia;3039269;179;1;0,00558659217877095;0,6;0,00694444444444444;0,69
DS_District 1;Elodea canadensis;2865448;64;2;0,03125;3,1;0,0138888888888889;1,39
DS_District 1;Elodea nuttallii;5329212;591;21;0,0355329949238579;3,6;0,145833333333333;14,58
DS_District 1;Fallopia baldschuanica;5334351;356;4;0,0112359550561798;1,1;0,0277777777777778;2,78
DS_District 1;Fraxinus pennsylvanica;3172348;46;0;0;0;0;0
DS_District 1;Helianthus tuberosus;3119175;300;16;0,0533333333333333;5,3;0,111111111111111;11,11
DS_District 1;Helianthus laetiflorus;3119181;44;1;0,0227272727272727;2,3;0,00694444444444444;0,69
DS_District 1;Heracleum mantegazzianum;3034825;2812;44;0,015647226173542;1,6;0,305555555555556;30,56
DS_District 1;Hydrocotyle ranunculoides;7978544;537;14;0,0260707635009311;2,6;0,0972222222222222;9,72
DS_District 1;Impatiens capensis;2891774;56;1;0,0178571428571429;1,8;0,00694444444444444;0,69
DS_District 1;Impatiens glandulifera;2891770;3707;72;0,0194227137847316;1,9;0,5;50
DS_District 1;Koenigia polystachya;8848208;42;0;0;0;0;0
DS_District 1;Laburnum anagyroides;5356345;198;1;0,00505050505050505;0,5;0,00694444444444444;0,69
DS_District 1;Lagarosiphon major;2865565;34;0;0;0;0;0
DS_District 1;Lemna minuta;2867614;883;8;0,00906002265005663;0,9;0,0555555555555556;5,56
DS_District 1;Lemna turionifera;2867631;103;2;0,0194174757281553;1,9;0,0138888888888889;1,39
DS_District 1;Hydrocharis laevigata;11055820;2;0;0;0;0;0
DS_District 1;Ludwigia grandiflora;5421039;476;7;0,0147058823529412;1,5;0,0486111111111111;4,86
DS_District 1;Ludwigia peploides;5420991;18;0;0;0;0;0
DS_District 1;Mahonia aquifolium;3033865;1917;59;0,0307772561293688;3,1;0,409722222222222;40,97
DS_District 1;Myriophyllum aquaticum;5361785;479;11;0,022964509394572;2,3;0,0763888888888889;7,64
DS_District 1;Myriophyllum heterophyllum;5361762;67;0;0;0;0;0
DS_District 1;Myriophyllum rubricaule;11742641;16;0;0;0;0;0
DS_District 1;Parthenocissus inserta;3039203;423;18;0,0425531914893617;4,3;0,125;12,5
DS_District 1;Parthenocissus quinquefolia;3039194;156;4;0,0256410256410256;2,6;0,0277777777777778;2,78
DS_District 1;Parthenocissus tricuspidata;3039209;304;9;0,0296052631578947;3;0,0625;6,25
DS_District 1;Pistia stratiotes;2870583;43;1;0,0232558139534884;2,3;0,00694444444444444;0,69
DS_District 1;Prunus laurocerasus;3021496;2255;29;0,012860310421286;1,3;0,201388888888889;20,14
DS_District 1;Prunus serotina;3021850;6032;126;0,0208885941644562;2,1;0,875;87,5
DS_District 1;Reynoutria japonica;2889173;5136;106;0,0206386292834891;2,1;0,736111111111111;73,61
DS_District 1;Reynoutria sachalinensis;2889088;129;5;0,0387596899224806;3,9;0,0347222222222222;3,47
DS_District 1;Reynoutria bohemica;4038485;140;0;0;0;0;0
DS_District 1;Rhus typhina;3190538;742;15;0,0202156334231806;2;0,104166666666667;10,42
DS_District 1;Robinia pseudoacacia;5352251;4017;112;0,027881503609659;2,8;0,777777777777778;77,78
DS_District 1;Rosa rugosa;3003979;1761;39;0,0221465076660988;2,2;0,270833333333333;27,08
DS_District 1;Rubus armeniacus;2996525;227;2;0,00881057268722467;0,9;0,0138888888888889;1,39
DS_District 1;Rudbeckia laciniata;3114229;72;1;0,0138888888888889;1,4;0,00694444444444444;0,69
DS_District 1;Solidago canadensis;5389029;948;35;0,0369198312236287;3,7;0,243055555555556;24,31
DS_District 1;Solidago gigantea;5389017;3240;73;0,0225308641975309;2,3;0,506944444444444;50,69
DS_District 1;Spiraea alba;3026585;21;0;0;0;0;0
DS_District 1;Spiraea douglasii;3027159;265;5;0,0188679245283019;1,9;0,0347222222222222;3,47
DS_District 1;Spiraea salicifolia;3026454;9;0;0;0;0;0
DS_District 1;Spiraea tomentosa;3026819;21;0;0;0;0;0
DS_District 1;Spiraea billardii;7889822;23;1;0,0434782608695652;4,3;0,00694444444444444;0,69
